"workerid","rt","trial_type","trial_num","name","lexant","gender","endpoint_high","morphant","endpoint_low","adjective","referent","adjective_type","antonym_type","positive","slider_position","response"
17,17209,"four_sliders",3,"Laura","cold","female","the most affectionate<br>person in the world","unaffectionate","the most unaffectionate<br>person in the world","affectionate","person","positive","morphant","affectionate",4,0.88
17,19493,"four_sliders",4,"Amber","ignorant","female","the most educated<br>person in the world","uneducated","the most uneducated<br>person in the world","not uneducated","person","neg_morphant","morphant","educated",1,0.78
17,19493,"four_sliders",4,"Anthony","ignorant","male","the most educated<br>person in the world","uneducated","the most uneducated<br>person in the world","not educated","person","neg_positive","morphant","educated",2,0.22
17,19493,"four_sliders",4,"Kim","ignorant","female","the most educated<br>person in the world","uneducated","the most uneducated<br>person in the world","educated","person","positive","morphant","educated",3,0.82
17,19493,"four_sliders",4,"Michelle","ignorant","female","the most educated<br>person in the world","uneducated","the most uneducated<br>person in the world","uneducated","person","morphant","morphant","educated",4,0.18
17,21493,"four_sliders",5,"Monica","childish","female","the most mature<br>person in the world","immature","the most immature<br>person in the world","not mature","person","neg_positive","morphant","mature",1,0.14
17,21493,"four_sliders",5,"Daniel","childish","male","the most mature<br>person in the world","immature","the most immature<br>person in the world","mature","person","positive","morphant","mature",2,0.84
17,21493,"four_sliders",5,"Eric","childish","male","the most mature<br>person in the world","immature","the most immature<br>person in the world","immature","person","morphant","morphant","mature",3,0.13
17,21493,"four_sliders",5,"Mia","childish","female","the most mature<br>person in the world","immature","the most immature<br>person in the world","not immature","person","neg_morphant","morphant","mature",4,0.7
17,19642,"four_sliders",6,"John","resentful","male","the most forgiving<br>person in the world","unforgiving","the most unforgiving<br>person in the world","unforgiving","person","morphant","morphant","forgiving",1,0.12
17,19642,"four_sliders",6,"David","resentful","male","the most forgiving<br>person in the world","unforgiving","the most unforgiving<br>person in the world","not forgiving","person","neg_positive","morphant","forgiving",2,0.36
17,19642,"four_sliders",6,"Alicia","resentful","female","the most forgiving<br>person in the world","unforgiving","the most unforgiving<br>person in the world","forgiving","person","positive","morphant","forgiving",3,0.86
17,19642,"four_sliders",6,"Kathleen","resentful","female","the most forgiving<br>person in the world","unforgiving","the most unforgiving<br>person in the world","not unforgiving","person","neg_morphant","morphant","forgiving",4,0.68
17,14915,"four_sliders",7,"Claire","sad","female","the most happy<br>person in the world","unhappy","the most unhappy<br>person in the world","not happy","person","neg_positive","morphant","happy",1,0.11
17,14915,"four_sliders",7,"Melinda","sad","female","the most happy<br>person in the world","unhappy","the most unhappy<br>person in the world","not unhappy","person","neg_morphant","morphant","happy",2,0.83
17,14915,"four_sliders",7,"Emma","sad","female","the most happy<br>person in the world","unhappy","the most unhappy<br>person in the world","unhappy","person","morphant","morphant","happy",3,0.13
17,14915,"four_sliders",7,"Jackie","sad","female","the most happy<br>person in the world","unhappy","the most unhappy<br>person in the world","happy","person","positive","morphant","happy",4,0.86
17,18082,"four_sliders",8,"Veronica","ugly","female","the most attractive<br>person in the world","unattractive","the most unattractive<br>person in the world","attractive","person","positive","morphant","attractive",1,0.88
17,18082,"four_sliders",8,"Lucas","ugly","male","the most attractive<br>person in the world","unattractive","the most unattractive<br>person in the world","not unattractive","person","neg_morphant","morphant","attractive",2,0.61
17,18082,"four_sliders",8,"Gabriel","ugly","male","the most attractive<br>person in the world","unattractive","the most unattractive<br>person in the world","not attractive","person","neg_positive","morphant","attractive",3,0.16
17,18082,"four_sliders",8,"Stephen","ugly","male","the most attractive<br>person in the world","unattractive","the most unattractive<br>person in the world","unattractive","person","morphant","morphant","attractive",4,0.16
17,16641,"four_sliders",9,"Liam","cruel","male","the most kind<br>person in the world","unkind","the most unkind<br>person in the world","unkind","person","morphant","morphant","kind",1,0.11
17,16641,"four_sliders",9,"Mason","cruel","male","the most kind<br>person in the world","unkind","the most unkind<br>person in the world","not kind","person","neg_positive","morphant","kind",2,0.11
17,16641,"four_sliders",9,"Michael","cruel","male","the most kind<br>person in the world","unkind","the most unkind<br>person in the world","kind","person","positive","morphant","kind",3,0.86
17,16641,"four_sliders",9,"Alexander","cruel","male","the most kind<br>person in the world","unkind","the most unkind<br>person in the world","not unkind","person","neg_morphant","morphant","kind",4,0.64
17,10629,"four_sliders",10,"Andrew","fake","male","the most sincere<br>person in the world","insincere","the most insincere<br>person in the world","insincere","person","morphant","morphant","sincere",1,0.14
17,10629,"four_sliders",10,"Tom","fake","male","the most sincere<br>person in the world","insincere","the most insincere<br>person in the world","not insincere","person","neg_morphant","morphant","sincere",2,0.69
17,10629,"four_sliders",10,"William","fake","male","the most sincere<br>person in the world","insincere","the most insincere<br>person in the world","sincere","person","positive","morphant","sincere",3,0.93
17,10629,"four_sliders",10,"Diana","fake","female","the most sincere<br>person in the world","insincere","the most insincere<br>person in the world","not sincere","person","neg_positive","morphant","sincere",4,0.15
17,15753,"four_sliders",11,"Julia","boring","female","the most interesting<br>person in the world","uninteresting","the most uninteresting<br>person in the world","not interesting","person","neg_positive","morphant","interesting",1,0.13
17,15753,"four_sliders",11,"Dylan","boring","male","the most interesting<br>person in the world","uninteresting","the most uninteresting<br>person in the world","not uninteresting","person","neg_morphant","morphant","interesting",2,0.62
17,15753,"four_sliders",11,"Sasha","boring","female","the most interesting<br>person in the world","uninteresting","the most uninteresting<br>person in the world","interesting","person","positive","morphant","interesting",3,0.88
17,15753,"four_sliders",11,"Brooke","boring","female","the most interesting<br>person in the world","uninteresting","the most uninteresting<br>person in the world","uninteresting","person","morphant","morphant","interesting",4,0.15
17,21061,"four_sliders",12,"Nicole","mean","female","the most friendly<br>person in the world","unfriendly","the most unfriendly<br>person in the world","not unfriendly","person","neg_morphant","morphant","friendly",1,0.65
17,21061,"four_sliders",12,"Alison","mean","female","the most friendly<br>person in the world","unfriendly","the most unfriendly<br>person in the world","friendly","person","positive","morphant","friendly",2,0.82
17,21061,"four_sliders",12,"Charles","mean","male","the most friendly<br>person in the world","unfriendly","the most unfriendly<br>person in the world","unfriendly","person","morphant","morphant","friendly",3,0.15
17,21061,"four_sliders",12,"Lee","mean","male","the most friendly<br>person in the world","unfriendly","the most unfriendly<br>person in the world","not friendly","person","neg_positive","morphant","friendly",4,0.11
18,19641,"four_sliders",1,"John","deceitful","male","the most honest<br>person in the world","dishonest","the most dishonest<br>person in the world","not dishonest","person","neg_morphant","morphant","honest",1,0.65
18,19641,"four_sliders",1,"William","deceitful","male","the most honest<br>person in the world","dishonest","the most dishonest<br>person in the world","honest","person","positive","morphant","honest",2,0.73
18,19641,"four_sliders",1,"Anthony","deceitful","male","the most honest<br>person in the world","dishonest","the most dishonest<br>person in the world","not honest","person","neg_positive","morphant","honest",3,0.39
18,19641,"four_sliders",1,"Andrew","deceitful","male","the most honest<br>person in the world","dishonest","the most dishonest<br>person in the world","dishonest","person","morphant","morphant","honest",4,0.24
18,12127,"four_sliders",2,"Melinda","fake","female","the most sincere<br>person in the world","insincere","the most insincere<br>person in the world","not sincere","person","neg_positive","morphant","sincere",1,0.33
18,12127,"four_sliders",2,"Emma","fake","female","the most sincere<br>person in the world","insincere","the most insincere<br>person in the world","sincere","person","positive","morphant","sincere",2,0.74
18,12127,"four_sliders",2,"Kathleen","fake","female","the most sincere<br>person in the world","insincere","the most insincere<br>person in the world","insincere","person","morphant","morphant","sincere",3,0.23
18,12127,"four_sliders",2,"Sophia","fake","female","the most sincere<br>person in the world","insincere","the most insincere<br>person in the world","not insincere","person","neg_morphant","morphant","sincere",4,0.52
18,10337,"four_sliders",3,"Cameron","rude","male","the most polite<br>person in the world","impolite","the most impolite<br>person in the world","not impolite","person","neg_morphant","morphant","polite",1,0.52
18,10337,"four_sliders",3,"Dylan","rude","male","the most polite<br>person in the world","impolite","the most impolite<br>person in the world","polite","person","positive","morphant","polite",2,0.73
18,10337,"four_sliders",3,"Lee","rude","male","the most polite<br>person in the world","impolite","the most impolite<br>person in the world","not polite","person","neg_positive","morphant","polite",3,0.5
18,10337,"four_sliders",3,"Alison","rude","female","the most polite<br>person in the world","impolite","the most impolite<br>person in the world","impolite","person","morphant","morphant","polite",4,0.31
18,10070,"four_sliders",4,"Diana","cold","female","the most affectionate<br>person in the world","unaffectionate","the most unaffectionate<br>person in the world","affectionate","person","positive","morphant","affectionate",1,0.67
18,10070,"four_sliders",4,"Noah","cold","male","the most affectionate<br>person in the world","unaffectionate","the most unaffectionate<br>person in the world","not affectionate","person","neg_positive","morphant","affectionate",2,0.49
18,10070,"four_sliders",4,"Stephanie","cold","female","the most affectionate<br>person in the world","unaffectionate","the most unaffectionate<br>person in the world","not unaffectionate","person","neg_morphant","morphant","affectionate",3,0.45
18,10070,"four_sliders",4,"Michelle","cold","female","the most affectionate<br>person in the world","unaffectionate","the most unaffectionate<br>person in the world","unaffectionate","person","morphant","morphant","affectionate",4,0.27
18,12292,"four_sliders",5,"Alexander","stingy","male","the most generous<br>person in the world","ungenerous","the most ungenerous<br>person in the world","not ungenerous","person","neg_morphant","morphant","generous",1,0.34
18,12292,"four_sliders",5,"Sasha","stingy","female","the most generous<br>person in the world","ungenerous","the most ungenerous<br>person in the world","ungenerous","person","morphant","morphant","generous",2,0.23
18,12292,"four_sliders",5,"Mason","stingy","male","the most generous<br>person in the world","ungenerous","the most ungenerous<br>person in the world","not generous","person","neg_positive","morphant","generous",3,0.44
18,12292,"four_sliders",5,"Michael","stingy","male","the most generous<br>person in the world","ungenerous","the most ungenerous<br>person in the world","generous","person","positive","morphant","generous",4,0.66
18,10524,"four_sliders",6,"Julia","ignorant","female","the most educated<br>person in the world","uneducated","the most uneducated<br>person in the world","educated","person","positive","morphant","educated",1,0.67
18,10524,"four_sliders",6,"Claire","ignorant","female","the most educated<br>person in the world","uneducated","the most uneducated<br>person in the world","not uneducated","person","neg_morphant","morphant","educated",2,0.48
18,10524,"four_sliders",6,"Veronica","ignorant","female","the most educated<br>person in the world","uneducated","the most uneducated<br>person in the world","uneducated","person","morphant","morphant","educated",3,0.4
18,10524,"four_sliders",6,"Mia","ignorant","female","the most educated<br>person in the world","uneducated","the most uneducated<br>person in the world","not educated","person","neg_positive","morphant","educated",4,0.51
18,33193,"four_sliders",7,"Maya","flaky","female","the most reliable<br>person in the world","unreliable","the most unreliable<br>person in the world","not unreliable","person","neg_morphant","morphant","reliable",1,0.48
18,33193,"four_sliders",7,"Lucas","flaky","male","the most reliable<br>person in the world","unreliable","the most unreliable<br>person in the world","reliable","person","positive","morphant","reliable",2,0.67
18,33193,"four_sliders",7,"Angela","flaky","female","the most reliable<br>person in the world","unreliable","the most unreliable<br>person in the world","unreliable","person","morphant","morphant","reliable",3,0.29
18,33193,"four_sliders",7,"Jackie","flaky","female","the most reliable<br>person in the world","unreliable","the most unreliable<br>person in the world","not reliable","person","neg_positive","morphant","reliable",4,0.5
18,10455,"four_sliders",8,"Tom","sad","male","the most happy<br>person in the world","unhappy","the most unhappy<br>person in the world","happy","person","positive","morphant","happy",1,0.72
18,10455,"four_sliders",8,"Alicia","sad","female","the most happy<br>person in the world","unhappy","the most unhappy<br>person in the world","unhappy","person","morphant","morphant","happy",2,0.36
18,10455,"four_sliders",8,"Greg","sad","male","the most happy<br>person in the world","unhappy","the most unhappy<br>person in the world","not happy","person","neg_positive","morphant","happy",3,0.54
18,10455,"four_sliders",8,"Charles","sad","male","the most happy<br>person in the world","unhappy","the most unhappy<br>person in the world","not unhappy","person","neg_morphant","morphant","happy",4,0.5
18,7887,"four_sliders",9,"Samuel","crazy","male","the most rational<br>person in the world","irrational","the most irrational<br>person in the world","not irrational","person","neg_morphant","morphant","rational",1,0.37
18,7887,"four_sliders",9,"Daniel","crazy","male","the most rational<br>person in the world","irrational","the most irrational<br>person in the world","rational","person","positive","morphant","rational",2,0.74
18,7887,"four_sliders",9,"Jennifer","crazy","female","the most rational<br>person in the world","irrational","the most irrational<br>person in the world","not rational","person","neg_positive","morphant","rational",3,0.28
18,7887,"four_sliders",9,"Laura","crazy","female","the most rational<br>person in the world","irrational","the most irrational<br>person in the world","irrational","person","morphant","morphant","rational",4,0.21
18,7928,"four_sliders",10,"Gabriel","mean","male","the most friendly<br>person in the world","unfriendly","the most unfriendly<br>person in the world","not friendly","person","neg_positive","morphant","friendly",1,0.46
18,7928,"four_sliders",10,"Jacob","mean","male","the most friendly<br>person in the world","unfriendly","the most unfriendly<br>person in the world","friendly","person","positive","morphant","friendly",2,0.75
18,7928,"four_sliders",10,"Eric","mean","male","the most friendly<br>person in the world","unfriendly","the most unfriendly<br>person in the world","unfriendly","person","morphant","morphant","friendly",3,0.3
18,7928,"four_sliders",10,"Liam","mean","male","the most friendly<br>person in the world","unfriendly","the most unfriendly<br>person in the world","not unfriendly","person","neg_morphant","morphant","friendly",4,0.46
18,18413,"four_sliders",11,"Jeremy","ugly","male","the most attractive<br>person in the world","unattractive","the most unattractive<br>person in the world","attractive","person","positive","morphant","attractive",1,0.69
18,18413,"four_sliders",11,"Kim","ugly","female","the most attractive<br>person in the world","unattractive","the most unattractive<br>person in the world","not unattractive","person","neg_morphant","morphant","attractive",2,0.49
18,18413,"four_sliders",11,"Monica","ugly","female","the most attractive<br>person in the world","unattractive","the most unattractive<br>person in the world","not attractive","person","neg_positive","morphant","attractive",3,0.3
18,18413,"four_sliders",11,"David","ugly","male","the most attractive<br>person in the world","unattractive","the most unattractive<br>person in the world","unattractive","person","morphant","morphant","attractive",4,0.35
18,10659,"four_sliders",12,"Amber","resentful","female","the most forgiving<br>person in the world","unforgiving","the most unforgiving<br>person in the world","unforgiving","person","morphant","morphant","forgiving",1,0.3
18,10659,"four_sliders",12,"Nicole","resentful","female","the most forgiving<br>person in the world","unforgiving","the most unforgiving<br>person in the world","not unforgiving","person","neg_morphant","morphant","forgiving",2,0.47
18,10659,"four_sliders",12,"Stephen","resentful","male","the most forgiving<br>person in the world","unforgiving","the most unforgiving<br>person in the world","forgiving","person","positive","morphant","forgiving",3,0.72
18,10659,"four_sliders",12,"Brooke","resentful","female","the most forgiving<br>person in the world","unforgiving","the most unforgiving<br>person in the world","not forgiving","person","neg_positive","morphant","forgiving",4,0.45
19,24286,"four_sliders",1,"Maya","stingy","female","the most generous<br>person in the world","ungenerous","the most ungenerous<br>person in the world","not ungenerous","person","neg_morphant","morphant","generous",1,0.58
19,24286,"four_sliders",1,"John","stingy","male","the most generous<br>person in the world","ungenerous","the most ungenerous<br>person in the world","ungenerous","person","morphant","morphant","generous",2,0.25
19,24286,"four_sliders",1,"Amber","stingy","female","the most generous<br>person in the world","ungenerous","the most ungenerous<br>person in the world","generous","person","positive","morphant","generous",3,0.7
19,24286,"four_sliders",1,"Anthony","stingy","male","the most generous<br>person in the world","ungenerous","the most ungenerous<br>person in the world","not generous","person","neg_positive","morphant","generous",4,0.18
19,35130,"four_sliders",2,"Dylan","traitorous","male","the most patriotic<br>person in the world","unpatriotic","the most unpatriotic<br>person in the world","patriotic","person","positive","morphant","patriotic",1,0.78
19,35130,"four_sliders",2,"Alison","traitorous","female","the most patriotic<br>person in the world","unpatriotic","the most unpatriotic<br>person in the world","not unpatriotic","person","neg_morphant","morphant","patriotic",2,0.66
19,35130,"four_sliders",2,"Lee","traitorous","male","the most patriotic<br>person in the world","unpatriotic","the most unpatriotic<br>person in the world","not patriotic","person","neg_positive","morphant","patriotic",3,0.25
19,35130,"four_sliders",2,"Nicole","traitorous","female","the most patriotic<br>person in the world","unpatriotic","the most unpatriotic<br>person in the world","unpatriotic","person","morphant","morphant","patriotic",4,0.18
19,17657,"four_sliders",3,"Michelle","cruel","female","the most kind<br>person in the world","unkind","the most unkind<br>person in the world","not unkind","person","neg_morphant","morphant","kind",1,0.72
19,17657,"four_sliders",3,"Mason","cruel","male","the most kind<br>person in the world","unkind","the most unkind<br>person in the world","not kind","person","neg_positive","morphant","kind",2,0.28
19,17657,"four_sliders",3,"Noah","cruel","male","the most kind<br>person in the world","unkind","the most unkind<br>person in the world","unkind","person","morphant","morphant","kind",3,0.17
19,17657,"four_sliders",3,"Brooke","cruel","female","the most kind<br>person in the world","unkind","the most unkind<br>person in the world","kind","person","positive","morphant","kind",4,0.81
19,14521,"four_sliders",4,"Andrew","ignorant","male","the most educated<br>person in the world","uneducated","the most uneducated<br>person in the world","not educated","person","neg_positive","morphant","educated",1,0.18
19,14521,"four_sliders",4,"Laura","ignorant","female","the most educated<br>person in the world","uneducated","the most uneducated<br>person in the world","educated","person","positive","morphant","educated",2,0.85
19,14521,"four_sliders",4,"Cameron","ignorant","male","the most educated<br>person in the world","uneducated","the most uneducated<br>person in the world","uneducated","person","morphant","morphant","educated",3,0.09
19,14521,"four_sliders",4,"Samuel","ignorant","male","the most educated<br>person in the world","uneducated","the most uneducated<br>person in the world","not uneducated","person","neg_morphant","morphant","educated",4,0.77
19,13736,"four_sliders",5,"Michael","sad","male","the most happy<br>person in the world","unhappy","the most unhappy<br>person in the world","happy","person","positive","morphant","happy",1,0.83
19,13736,"four_sliders",5,"Alexander","sad","male","the most happy<br>person in the world","unhappy","the most unhappy<br>person in the world","unhappy","person","morphant","morphant","happy",2,0.13
19,13736,"four_sliders",5,"Angela","sad","female","the most happy<br>person in the world","unhappy","the most unhappy<br>person in the world","not happy","person","neg_positive","morphant","happy",3,0.18
19,13736,"four_sliders",5,"Monica","sad","female","the most happy<br>person in the world","unhappy","the most unhappy<br>person in the world","not unhappy","person","neg_morphant","morphant","happy",4,0.76
19,9119,"four_sliders",6,"Liam","rude","male","the most polite<br>person in the world","impolite","the most impolite<br>person in the world","impolite","person","morphant","morphant","polite",1,0.1
19,9119,"four_sliders",6,"William","rude","male","the most polite<br>person in the world","impolite","the most impolite<br>person in the world","not polite","person","neg_positive","morphant","polite",2,0.22
19,9119,"four_sliders",6,"Lucas","rude","male","the most polite<br>person in the world","impolite","the most impolite<br>person in the world","not impolite","person","neg_morphant","morphant","polite",3,0.75
19,9119,"four_sliders",6,"Veronica","rude","female","the most polite<br>person in the world","impolite","the most impolite<br>person in the world","polite","person","positive","morphant","polite",4,0.87
19,14321,"four_sliders",7,"Stephanie","deceitful","female","the most honest<br>person in the world","dishonest","the most dishonest<br>person in the world","dishonest","person","morphant","morphant","honest",1,0.13
19,14321,"four_sliders",7,"Jackie","deceitful","female","the most honest<br>person in the world","dishonest","the most dishonest<br>person in the world","not dishonest","person","neg_morphant","morphant","honest",2,0.78
19,14321,"four_sliders",7,"Julia","deceitful","female","the most honest<br>person in the world","dishonest","the most dishonest<br>person in the world","not honest","person","neg_positive","morphant","honest",3,0.13
19,14321,"four_sliders",7,"Eric","deceitful","male","the most honest<br>person in the world","dishonest","the most dishonest<br>person in the world","honest","person","positive","morphant","honest",4,0.86
19,13689,"four_sliders",8,"Kathleen","crazy","female","the most rational<br>person in the world","irrational","the most irrational<br>person in the world","not irrational","person","neg_morphant","morphant","rational",1,0.69
19,13689,"four_sliders",8,"Jacob","crazy","male","the most rational<br>person in the world","irrational","the most irrational<br>person in the world","rational","person","positive","morphant","rational",2,0.77
19,13689,"four_sliders",8,"Mia","crazy","female","the most rational<br>person in the world","irrational","the most irrational<br>person in the world","not rational","person","neg_positive","morphant","rational",3,0.22
19,13689,"four_sliders",8,"Sasha","crazy","female","the most rational<br>person in the world","irrational","the most irrational<br>person in the world","irrational","person","morphant","morphant","rational",4,0.14
19,14585,"four_sliders",9,"Tom","childish","male","the most mature<br>person in the world","immature","the most immature<br>person in the world","mature","person","positive","morphant","mature",1,0.81
19,14585,"four_sliders",9,"Kim","childish","female","the most mature<br>person in the world","immature","the most immature<br>person in the world","not immature","person","neg_morphant","morphant","mature",2,0.75
19,14585,"four_sliders",9,"Greg","childish","male","the most mature<br>person in the world","immature","the most immature<br>person in the world","immature","person","morphant","morphant","mature",3,0.09
19,14585,"four_sliders",9,"David","childish","male","the most mature<br>person in the world","immature","the most immature<br>person in the world","not mature","person","neg_positive","morphant","mature",4,0.19
19,22419,"four_sliders",10,"Charles","wasteful","male","the most resourceful<br>person in the world","unresourceful","the most unresourceful<br>person in the world","not resourceful","person","neg_positive","morphant","resourceful",1,0.16
19,22419,"four_sliders",10,"Emma","wasteful","female","the most resourceful<br>person in the world","unresourceful","the most unresourceful<br>person in the world","unresourceful","person","morphant","morphant","resourceful",2,0.1
19,22419,"four_sliders",10,"Daniel","wasteful","male","the most resourceful<br>person in the world","unresourceful","the most unresourceful<br>person in the world","resourceful","person","positive","morphant","resourceful",3,0.87
19,22419,"four_sliders",10,"Jennifer","wasteful","female","the most resourceful<br>person in the world","unresourceful","the most unresourceful<br>person in the world","not unresourceful","person","neg_morphant","morphant","resourceful",4,0.77
19,14825,"four_sliders",11,"Jeremy","lazy","male","the most ambitious<br>person in the world","unambitious","the most unambitious<br>person in the world","not ambitious","person","neg_positive","morphant","ambitious",1,0.13
19,14825,"four_sliders",11,"Claire","lazy","female","the most ambitious<br>person in the world","unambitious","the most unambitious<br>person in the world","unambitious","person","morphant","morphant","ambitious",2,0.07
19,14825,"four_sliders",11,"Diana","lazy","female","the most ambitious<br>person in the world","unambitious","the most unambitious<br>person in the world","not unambitious","person","neg_morphant","morphant","ambitious",3,0.75
19,14825,"four_sliders",11,"Sophia","lazy","female","the most ambitious<br>person in the world","unambitious","the most unambitious<br>person in the world","ambitious","person","positive","morphant","ambitious",4,0.92
19,12963,"four_sliders",12,"Alicia","stupid","female","the most intelligent<br>person in the world","unintelligent","the most unintelligent<br>person in the world","not intelligent","person","neg_positive","morphant","intelligent",1,0.11
19,12963,"four_sliders",12,"Gabriel","stupid","male","the most intelligent<br>person in the world","unintelligent","the most unintelligent<br>person in the world","not unintelligent","person","neg_morphant","morphant","intelligent",2,0.7
19,12963,"four_sliders",12,"Melinda","stupid","female","the most intelligent<br>person in the world","unintelligent","the most unintelligent<br>person in the world","unintelligent","person","morphant","morphant","intelligent",3,0.11
19,12963,"four_sliders",12,"Stephen","stupid","male","the most intelligent<br>person in the world","unintelligent","the most unintelligent<br>person in the world","intelligent","person","positive","morphant","intelligent",4,0.88
20,53282,"four_sliders",1,"Claire","wasteful","female","the most resourceful<br>person in the world","unresourceful","the most unresourceful<br>person in the world","unresourceful","person","morphant","morphant","resourceful",1,0.17
20,53282,"four_sliders",1,"Diana","wasteful","female","the most resourceful<br>person in the world","unresourceful","the most unresourceful<br>person in the world","not resourceful","person","neg_positive","morphant","resourceful",2,0.28
20,53282,"four_sliders",1,"Mason","wasteful","male","the most resourceful<br>person in the world","unresourceful","the most unresourceful<br>person in the world","resourceful","person","positive","morphant","resourceful",3,0.94
20,53282,"four_sliders",1,"Anthony","wasteful","male","the most resourceful<br>person in the world","unresourceful","the most unresourceful<br>person in the world","not unresourceful","person","neg_morphant","morphant","resourceful",4,0.76
20,23175,"four_sliders",2,"Jacob","sad","male","the most happy<br>person in the world","unhappy","the most unhappy<br>person in the world","happy","person","positive","morphant","happy",1,0.89
20,23175,"four_sliders",2,"Dylan","sad","male","the most happy<br>person in the world","unhappy","the most unhappy<br>person in the world","unhappy","person","morphant","morphant","happy",2,0.1
20,23175,"four_sliders",2,"Michael","sad","male","the most happy<br>person in the world","unhappy","the most unhappy<br>person in the world","not happy","person","neg_positive","morphant","happy",3,0.28
20,23175,"four_sliders",2,"Eric","sad","male","the most happy<br>person in the world","unhappy","the most unhappy<br>person in the world","not unhappy","person","neg_morphant","morphant","happy",4,0.61
20,12438,"four_sliders",3,"Kathleen","stupid","female","the most intelligent<br>person in the world","unintelligent","the most unintelligent<br>person in the world","not intelligent","person","neg_positive","morphant","intelligent",1,0.29
20,12438,"four_sliders",3,"David","stupid","male","the most intelligent<br>person in the world","unintelligent","the most unintelligent<br>person in the world","not unintelligent","person","neg_morphant","morphant","intelligent",2,0.66
20,12438,"four_sliders",3,"Jackie","stupid","female","the most intelligent<br>person in the world","unintelligent","the most unintelligent<br>person in the world","intelligent","person","positive","morphant","intelligent",3,0.92
20,12438,"four_sliders",3,"Charles","stupid","male","the most intelligent<br>person in the world","unintelligent","the most unintelligent<br>person in the world","unintelligent","person","morphant","morphant","intelligent",4,0.1
20,10822,"four_sliders",4,"Jennifer","childish","female","the most mature<br>person in the world","immature","the most immature<br>person in the world","immature","person","morphant","morphant","mature",1,0.09
20,10822,"four_sliders",4,"Noah","childish","male","the most mature<br>person in the world","immature","the most immature<br>person in the world","not immature","person","neg_morphant","morphant","mature",2,0.69
20,10822,"four_sliders",4,"John","childish","male","the most mature<br>person in the world","immature","the most immature<br>person in the world","mature","person","positive","morphant","mature",3,0.93
20,10822,"four_sliders",4,"Kim","childish","female","the most mature<br>person in the world","immature","the most immature<br>person in the world","not mature","person","neg_positive","morphant","mature",4,0.32
20,16312,"four_sliders",5,"Cameron","mean","male","the most friendly<br>person in the world","unfriendly","the most unfriendly<br>person in the world","not friendly","person","neg_positive","morphant","friendly",1,0.31
20,16312,"four_sliders",5,"Laura","mean","female","the most friendly<br>person in the world","unfriendly","the most unfriendly<br>person in the world","friendly","person","positive","morphant","friendly",2,0.94
20,16312,"four_sliders",5,"Greg","mean","male","the most friendly<br>person in the world","unfriendly","the most unfriendly<br>person in the world","not unfriendly","person","neg_morphant","morphant","friendly",3,0.72
20,16312,"four_sliders",5,"Nicole","mean","female","the most friendly<br>person in the world","unfriendly","the most unfriendly<br>person in the world","unfriendly","person","morphant","morphant","friendly",4,0.07
20,7967,"four_sliders",6,"Alexander","cold","male","the most affectionate<br>person in the world","unaffectionate","the most unaffectionate<br>person in the world","unaffectionate","person","morphant","morphant","affectionate",1,0.07
20,7967,"four_sliders",6,"Stephanie","cold","female","the most affectionate<br>person in the world","unaffectionate","the most unaffectionate<br>person in the world","not unaffectionate","person","neg_morphant","morphant","affectionate",2,0.63
20,7967,"four_sliders",6,"Gabriel","cold","male","the most affectionate<br>person in the world","unaffectionate","the most unaffectionate<br>person in the world","not affectionate","person","neg_positive","morphant","affectionate",3,0.26
20,7967,"four_sliders",6,"Maya","cold","female","the most affectionate<br>person in the world","unaffectionate","the most unaffectionate<br>person in the world","affectionate","person","positive","morphant","affectionate",4,0.91
20,20808,"four_sliders",7,"Daniel","bigoted","male","the most tolerant<br>person in the world","intolerant","the most intolerant<br>person in the world","tolerant","person","positive","morphant","tolerant",1,0.93
20,20808,"four_sliders",7,"Veronica","bigoted","female","the most tolerant<br>person in the world","intolerant","the most intolerant<br>person in the world","intolerant","person","morphant","morphant","tolerant",2,0.06
20,20808,"four_sliders",7,"Monica","bigoted","female","the most tolerant<br>person in the world","intolerant","the most intolerant<br>person in the world","not intolerant","person","neg_morphant","morphant","tolerant",3,0.69
20,20808,"four_sliders",7,"Emma","bigoted","female","the most tolerant<br>person in the world","intolerant","the most intolerant<br>person in the world","not tolerant","person","neg_positive","morphant","tolerant",4,0.32
20,8952,"four_sliders",8,"Michelle","ignorant","female","the most educated<br>person in the world","uneducated","the most uneducated<br>person in the world","not educated","person","neg_positive","morphant","educated",1,0.28
20,8952,"four_sliders",8,"Sasha","ignorant","female","the most educated<br>person in the world","uneducated","the most uneducated<br>person in the world","uneducated","person","morphant","morphant","educated",2,0.08
20,8952,"four_sliders",8,"Melinda","ignorant","female","the most educated<br>person in the world","uneducated","the most uneducated<br>person in the world","educated","person","positive","morphant","educated",3,0.97
20,8952,"four_sliders",8,"Mia","ignorant","female","the most educated<br>person in the world","uneducated","the most uneducated<br>person in the world","not uneducated","person","neg_morphant","morphant","educated",4,0.71
20,8759,"four_sliders",9,"Andrew","deceitful","male","the most honest<br>person in the world","dishonest","the most dishonest<br>person in the world","not dishonest","person","neg_morphant","morphant","honest",1,0.75
20,8759,"four_sliders",9,"Liam","deceitful","male","the most honest<br>person in the world","dishonest","the most dishonest<br>person in the world","not honest","person","neg_positive","morphant","honest",2,0.28
