"workerid","rt","trial_type","trial_num","name","response","gender","endpoint_high","negation","endpoint_low","sentence_type","adjective","referent","positive","superlative_endpoints","slider_position","antonym"
7,20695,"four_sliders",8,"Greg",0.5,"male","most successful","morphological","most unsuccessful","neg_antonym","not unsuccessful","person","successful",0,2,"unsuccessful"
7,20695,"four_sliders",8,"David",0.75,"male","most successful","morphological","most unsuccessful","positive","successful","person","successful",0,3,"unsuccessful"
7,20695,"four_sliders",8,"Diana",0.22,"female","most successful","morphological","most unsuccessful","antonym","unsuccessful","person","successful",0,4,"unsuccessful"
7,11147,"four_sliders",9,"Samuel",0.22,"male","most friendly","morphological","most unfriendly","antonym","unfriendly","person","friendly",0,1,"unfriendly"
7,11147,"four_sliders",9,"Cameron",0.75,"male","most friendly","morphological","most unfriendly","positive","friendly","person","friendly",0,2,"unfriendly"
7,11147,"four_sliders",9,"Alexander",0.47,"male","most friendly","morphological","most unfriendly","neg_antonym","not unfriendly","person","friendly",0,3,"unfriendly"
7,11147,"four_sliders",9,"John",0.29,"male","most friendly","morphological","most unfriendly","neg_positive","not friendly","person","friendly",0,4,"unfriendly"
7,16712,"four_sliders",10,"Stephanie",0.51,"female","most hard-working","lexical","most lazy","neg_antonym","not lazy","person","hard-working",0,1,"lazy"
7,16712,"four_sliders",10,"Michael",0.43,"male","most hard-working","lexical","most lazy","neg_positive","not hard-working","person","hard-working",0,2,"lazy"
7,16712,"four_sliders",10,"Melinda",0.14,"female","most hard-working","lexical","most lazy","antonym","lazy","person","hard-working",0,3,"lazy"
7,16712,"four_sliders",10,"Kathleen",0.77,"female","most hard-working","lexical","most lazy","positive","hard-working","person","hard-working",0,4,"lazy"
8,44384,"four_sliders",1,"Alexander",0.48,"male","most successful","morphological","most unsuccessful","positive","successful","person","successful",0,1,"unsuccessful"
8,44384,"four_sliders",1,"Greg",0.21,"male","most successful","morphological","most unsuccessful","antonym","unsuccessful","person","successful",0,2,"unsuccessful"
8,44384,"four_sliders",1,"Michael",0.48,"male","most successful","morphological","most unsuccessful","neg_antonym","not unsuccessful","person","successful",0,3,"unsuccessful"
8,44384,"four_sliders",1,"Alison",0.83,"female","most successful","morphological","most unsuccessful","neg_positive","not successful","person","successful",0,4,"unsuccessful"
8,11066,"four_sliders",2,"Sophia",0.46,"female","most polite","morphological","most impolite","antonym","impolite","person","polite",0,1,"impolite"
8,11066,"four_sliders",2,"Lee",0.45,"male","most polite","morphological","most impolite","neg_antonym","not impolite","person","polite",0,2,"impolite"
8,11066,"four_sliders",2,"William",0.46,"male","most polite","morphological","most impolite","neg_positive","not polite","person","polite",0,3,"impolite"
8,11066,"four_sliders",2,"Anthony",0.74,"male","most polite","morphological","most impolite","positive","polite","person","polite",0,4,"impolite"
8,12612,"four_sliders",3,"Emma",0.19,"female","strongest","lexical","weakest","antonym","weak","person","strong",1,1,"weak"
8,12612,"four_sliders",3,"Maya",0.42,"female","strongest","lexical","weakest","neg_positive","not strong","person","strong",1,2,"weak"
8,12612,"four_sliders",3,"Monica",0.93,"female","strongest","lexical","weakest","positive","strong","person","strong",1,3,"weak"
8,12612,"four_sliders",3,"Jeremy",0.44,"male","strongest","lexical","weakest","neg_antonym","not weak","person","strong",1,4,"weak"
8,16648,"four_sliders",4,"John",1,"male","most intelligent","morphological","most unintelligent","positive","intelligent","person","intelligent",0,1,"unintelligent"
8,16648,"four_sliders",4,"Diana",0.41,"female","most intelligent","morphological","most unintelligent","neg_antonym","not unintelligent","person","intelligent",0,2,"unintelligent"
8,16648,"four_sliders",4,"Dylan",1,"male","most intelligent","morphological","most unintelligent","neg_positive","not intelligent","person","intelligent",0,3,"unintelligent"
8,16648,"four_sliders",4,"Jennifer",0.59,"female","most intelligent","morphological","most unintelligent","antonym","unintelligent","person","intelligent",0,4,"unintelligent"
8,41654,"four_sliders",5,"Kim",0,"female","most educated","morphological","most uneducated","neg_antonym","not uneducated","person","educated",0,1,"uneducated"
8,41654,"four_sliders",5,"Melinda",0.14,"female","most educated","morphological","most uneducated","neg_positive","not educated","person","educated",0,2,"uneducated"
8,41654,"four_sliders",5,"Andrew",0.04,"male","most educated","morphological","most uneducated","antonym","uneducated","person","educated",0,3,"uneducated"
8,41654,"four_sliders",5,"Charles",0.62,"male","most educated","morphological","most uneducated","positive","educated","person","educated",0,4,"uneducated"
8,32080,"four_sliders",6,"Angela",0.42,"female","fattest","lexical","skinniest","positive","fat","person","fat",1,1,"skinny"
8,32080,"four_sliders",6,"Lucas",0.45,"male","fattest","lexical","skinniest","neg_antonym","not skinny","person","fat",1,2,"skinny"
8,32080,"four_sliders",6,"Mia",0.04,"female","fattest","lexical","skinniest","neg_positive","not fat","person","fat",1,3,"skinny"
8,32080,"four_sliders",6,"Veronica",0.07,"female","fattest","lexical","skinniest","antonym","skinny","person","fat",1,4,"skinny"
8,20697,"four_sliders",7,"Tom",0.98,"male","most brave","lexical","most cowardly","antonym","cowardly","person","brave",0,1,"cowardly"
8,20697,"four_sliders",7,"Claire",1,"female","most brave","lexical","most cowardly","neg_antonym","not cowardly","person","brave",0,2,"cowardly"
8,20697,"four_sliders",7,"Samuel",0.06,"male","most brave","lexical","most cowardly","neg_positive","not brave","person","brave",0,3,"cowardly"
8,20697,"four_sliders",7,"Michelle",1,"female","most brave","lexical","most cowardly","positive","brave","person","brave",0,4,"cowardly"
8,16978,"four_sliders",8,"Kathleen",0.31,"female","most hard-working","lexical","most lazy","antonym","lazy","person","hard-working",0,1,"lazy"
8,16978,"four_sliders",8,"Sasha",0.52,"female","most hard-working","lexical","most lazy","neg_antonym","not lazy","person","hard-working",0,2,"lazy"
8,16978,"four_sliders",8,"Julia",0.48,"female","most hard-working","lexical","most lazy","neg_positive","not hard-working","person","hard-working",0,3,"lazy"
8,16978,"four_sliders",8,"Gabriel",0.26,"male","most hard-working","lexical","most lazy","positive","hard-working","person","hard-working",0,4,"lazy"
8,11218,"four_sliders",9,"Alicia",0.22,"female","most interesting","morphological","most uninteresting","antonym","uninteresting","person","interesting",0,1,"uninteresting"
8,11218,"four_sliders",9,"Daniel",0.42,"male","most interesting","morphological","most uninteresting","neg_antonym","not uninteresting","person","interesting",0,2,"uninteresting"
8,11218,"four_sliders",9,"Stephen",0.42,"male","most interesting","morphological","most uninteresting","positive","interesting","person","interesting",0,3,"uninteresting"
8,11218,"four_sliders",9,"Cameron",0.69,"male","most interesting","morphological","most uninteresting","neg_positive","not interesting","person","interesting",0,4,"uninteresting"
8,10278,"four_sliders",10,"Stephanie",0.78,"female","richest","lexical","poorest","positive","rich","person","rich",1,1,"poor"
8,10278,"four_sliders",10,"Eric",0.01,"male","richest","lexical","poorest","neg_positive","not rich","person","rich",1,2,"poor"
8,10278,"four_sliders",10,"David",0.15,"male","richest","lexical","poorest","antonym","poor","person","rich",1,3,"poor"
8,10278,"four_sliders",10,"Laura",0.79,"female","richest","lexical","poorest","neg_antonym","not poor","person","rich",1,4,"poor"
9,21892,"four_sliders",1,"Kim",0.46,"female","richest","lexical","poorest","positive","rich","person","rich",1,1,"poor"
9,21892,"four_sliders",1,"Dylan",0.22,"male","richest","lexical","poorest","antonym","poor","person","rich",1,2,"poor"
9,21892,"four_sliders",1,"Emma",0.35,"female","richest","lexical","poorest","neg_positive","not rich","person","rich",1,3,"poor"
9,21892,"four_sliders",1,"Daniel",0.35,"male","richest","lexical","poorest","neg_antonym","not poor","person","rich",1,4,"poor"
9,12504,"four_sliders",2,"Veronica",0.3,"female","fattest","lexical","skinniest","neg_positive","not fat","person","fat",1,1,"skinny"
9,12504,"four_sliders",2,"Jennifer",0.5,"female","fattest","lexical","skinniest","positive","fat","person","fat",1,2,"skinny"
9,12504,"four_sliders",2,"Julia",0.4,"female","fattest","lexical","skinniest","neg_antonym","not skinny","person","fat",1,3,"skinny"
9,12504,"four_sliders",2,"Mia",0.14,"female","fattest","lexical","skinniest","antonym","skinny","person","fat",1,4,"skinny"
9,12742,"four_sliders",3,"Alison",0.41,"female","most friendly","morphological","most unfriendly","positive","friendly","person","friendly",0,1,"unfriendly"
9,12742,"four_sliders",3,"Melinda",0.42,"female","most friendly","morphological","most unfriendly","neg_antonym","not unfriendly","person","friendly",0,2,"unfriendly"
9,12742,"four_sliders",3,"Michael",0.13,"male","most friendly","morphological","most unfriendly","antonym","unfriendly","person","friendly",0,3,"unfriendly"
9,12742,"four_sliders",3,"Kathleen",0.13,"female","most friendly","morphological","most unfriendly","neg_positive","not friendly","person","friendly",0,4,"unfriendly"
9,11906,"four_sliders",4,"Angela",0.38,"female","most honest","morphological","most dishonest","neg_positive","not honest","person","honest",0,1,"dishonest"
9,11906,"four_sliders",4,"Diana",0.53,"female","most honest","morphological","most dishonest","neg_antonym","not dishonest","person","honest",0,2,"dishonest"
9,11906,"four_sliders",4,"Stephanie",0.54,"female","most honest","morphological","most dishonest","positive","honest","person","honest",0,3,"dishonest"
9,11906,"four_sliders",4,"Charles",0.17,"male","most honest","morphological","most dishonest","antonym","dishonest","person","honest",0,4,"dishonest"
9,29597,"four_sliders",5,"Stephen",0.45,"male","most loud","lexical","most quiet","positive","loud","person","loud",0,1,"quiet"
9,29597,"four_sliders",5,"Tom",0.4,"male","most loud","lexical","most quiet","neg_antonym","not quiet","person","loud",0,2,"quiet"
9,29597,"four_sliders",5,"Andrew",0.1,"male","most loud","lexical","most quiet","antonym","quiet","person","loud",0,3,"quiet"
9,29597,"four_sliders",5,"Alexander",0.16,"male","most loud","lexical","most quiet","neg_positive","not loud","person","loud",0,4,"quiet"
9,7540,"four_sliders",6,"Claire",0.26,"female","tallest","lexical","shortest","neg_positive","not tall","person","tall",1,1,"short"
9,7540,"four_sliders",6,"Lucas",0.13,"male","tallest","lexical","shortest","antonym","short","person","tall",1,2,"short"
9,7540,"four_sliders",6,"Lee",0.3,"male","tallest","lexical","shortest","positive","tall","person","tall",1,3,"short"
9,7540,"four_sliders",6,"John",0.27,"male","tallest","lexical","shortest","neg_antonym","not short","person","tall",1,4,"short"
9,8397,"four_sliders",7,"Alicia",0.52,"female","most educated","morphological","most uneducated","neg_antonym","not uneducated","person","educated",0,1,"uneducated"
9,8397,"four_sliders",7,"David",0.23,"male","most educated","morphological","most uneducated","positive","educated","person","educated",0,2,"uneducated"
9,8397,"four_sliders",7,"William",0.5,"male","most educated","morphological","most uneducated","antonym","uneducated","person","educated",0,3,"uneducated"
9,8397,"four_sliders",7,"Maya",0.44,"female","most educated","morphological","most uneducated","neg_positive","not educated","person","educated",0,4,"uneducated"
9,7137,"four_sliders",8,"Monica",0.26,"female","most hard-working","lexical","most lazy","antonym","lazy","person","hard-working",0,1,"lazy"
9,7137,"four_sliders",8,"Eric",0.45,"male","most hard-working","lexical","most lazy","positive","hard-working","person","hard-working",0,2,"lazy"
9,7137,"four_sliders",8,"Gabriel",0.4,"male","most hard-working","lexical","most lazy","neg_antonym","not lazy","person","hard-working",0,3,"lazy"
9,7137,"four_sliders",8,"Sasha",0.27,"female","most hard-working","lexical","most lazy","neg_positive","not hard-working","person","hard-working",0,4,"lazy"
9,8667,"four_sliders",9,"Michelle",0.22,"female","happiest","morphological","unhappiest","antonym","unhappy","person","happy",1,1,"unhappy"
9,8667,"four_sliders",9,"Laura",0.22,"female","happiest","morphological","unhappiest","neg_positive","not happy","person","happy",1,2,"unhappy"
9,8667,"four_sliders",9,"Samuel",0.41,"male","happiest","morphological","unhappiest","positive","happy","person","happy",1,3,"unhappy"
9,8667,"four_sliders",9,"Greg",0.41,"male","happiest","morphological","unhappiest","neg_antonym","not unhappy","person","happy",1,4,"unhappy"
9,9938,"four_sliders",10,"Jeremy",0.14,"male","most successful","morphological","most unsuccessful","positive","successful","person","successful",0,1,"unsuccessful"
9,9938,"four_sliders",10,"Sophia",0.54,"female","most successful","morphological","most unsuccessful","neg_positive","not successful","person","successful",0,2,"unsuccessful"
9,9938,"four_sliders",10,"Cameron",0.24,"male","most successful","morphological","most unsuccessful","neg_antonym","not unsuccessful","person","successful",0,3,"unsuccessful"
9,9938,"four_sliders",10,"Anthony",0.56,"male","most successful","morphological","most unsuccessful","antonym","unsuccessful","person","successful",0,4,"unsuccessful"
10,41900,"four_sliders",1,"Michelle",0.9,"female","most proud","lexical","most humble","positive","proud","person","proud",0,1,"humble"
10,41900,"four_sliders",1,"Charles",0.13,"male","most proud","lexical","most humble","neg_positive","not proud","person","proud",0,2,"humble"
10,41900,"four_sliders",1,"Greg",0.1,"male","most proud","lexical","most humble","antonym","humble","person","proud",0,3,"humble"
10,41900,"four_sliders",1,"William",1,"male","most proud","lexical","most humble","neg_antonym","not humble","person","proud",0,4,"humble"
10,8592,"four_sliders",2,"Andrew",0.95,"male","tallest","lexical","shortest","positive","tall","person","tall",1,1,"short"
10,8592,"four_sliders",2,"Eric",0.05,"male","tallest","lexical","shortest","neg_positive","not tall","person","tall",1,2,"short"
10,8592,"four_sliders",2,"Jennifer",0.04,"female","tallest","lexical","shortest","antonym","short","person","tall",1,3,"short"
10,8592,"four_sliders",2,"Anthony",0.96,"male","tallest","lexical","shortest","neg_antonym","not short","person","tall",1,4,"short"
10,11694,"four_sliders",3,"Jeremy",0.1,"male","most interesting","morphological","most uninteresting","neg_antonym","not uninteresting","person","interesting",0,1,"uninteresting"
10,11694,"four_sliders",3,"David",0.11,"male","most interesting","morphological","most uninteresting","antonym","uninteresting","person","interesting",0,2,"uninteresting"
10,11694,"four_sliders",3,"Tom",0.08,"male","most interesting","morphological","most uninteresting","neg_positive","not interesting","person","interesting",0,3,"uninteresting"
10,11694,"four_sliders",3,"Maya",0.92,"female","most interesting","morphological","most uninteresting","positive","interesting","person","interesting",0,4,"uninteresting"
10,5551,"four_sliders",4,"Dylan",0.88,"male","most educated","morphological","most uneducated","positive","educated","person","educated",0,1,"uneducated"
10,5551,"four_sliders",4,"Lee",0.07,"male","most educated","morphological","most uneducated","neg_positive","not educated","person","educated",0,2,"uneducated"
10,5551,"four_sliders",4,"Melinda",0.06,"female","most educated","morphological","most uneducated","antonym","uneducated","person","educated",0,3,"uneducated"
10,5551,"four_sliders",4,"Monica",0.09,"female","most educated","morphological","most uneducated","neg_antonym","not uneducated","person","educated",0,4,"uneducated"
10,5911,"four_sliders",5,"Veronica",0.14,"female","most beautiful","lexical","most ugly","neg_positive","not beautiful","person","beautiful",0,1,"ugly"
10,5911,"four_sliders",5,"Angela",0.12,"female","most beautiful","lexical","most ugly","antonym","ugly","person","beautiful",0,2,"ugly"
10,5911,"four_sliders",5,"Sophia",0.13,"female","most beautiful","lexical","most ugly","neg_antonym","not ugly","person","beautiful",0,3,"ugly"
10,5911,"four_sliders",5,"Cameron",0.89,"male","most beautiful","lexical","most ugly","positive","beautiful","person","beautiful",0,4,"ugly"
10,6039,"four_sliders",6,"Alicia",0.93,"female","most honest","morphological","most dishonest","positive","honest","person","honest",0,1,"dishonest"
10,6039,"four_sliders",6,"Sasha",0.08,"female","most honest","morphological","most dishonest","neg_antonym","not dishonest","person","honest",0,2,"dishonest"
10,6039,"four_sliders",6,"Claire",0.07,"female","most honest","morphological","most dishonest","neg_positive","not honest","person","honest",0,3,"dishonest"
10,6039,"four_sliders",6,"Kathleen",0.08,"female","most honest","morphological","most dishonest","antonym","dishonest","person","honest",0,4,"dishonest"
10,7095,"four_sliders",7,"Stephen",0.11,"male","most polite","morphological","most impolite","neg_positive","not polite","person","polite",0,1,"impolite"
10,7095,"four_sliders",7,"Daniel",0.91,"male","most polite","morphological","most impolite","antonym","impolite","person","polite",0,2,"impolite"
10,7095,"four_sliders",7,"Lucas",0.91,"male","most polite","morphological","most impolite","positive","polite","person","polite",0,3,"impolite"
10,7095,"four_sliders",7,"Gabriel",0.08,"male","most polite","morphological","most impolite","neg_antonym","not impolite","person","polite",0,4,"impolite"
10,6407,"four_sliders",8,"Alexander",0.9,"male","happiest","morphological","unhappiest","positive","happy","person","happy",1,1,"unhappy"
10,6407,"four_sliders",8,"Emma",0.09,"female","happiest","morphological","unhappiest","neg_antonym","not unhappy","person","happy",1,2,"unhappy"
10,6407,"four_sliders",8,"John",0.09,"male","happiest","morphological","unhappiest","neg_positive","not happy","person","happy",1,3,"unhappy"
10,6407,"four_sliders",8,"Stephanie",0.09,"female","happiest","morphological","unhappiest","antonym","unhappy","person","happy",1,4,"unhappy"
10,5335,"four_sliders",9,"Alison",0.07,"female","most hard-working","lexical","most lazy","neg_positive","not hard-working","person","hard-working",0,1,"lazy"
10,5335,"four_sliders",9,"Mia",0.1,"female","most hard-working","lexical","most lazy","antonym","lazy","person","hard-working",0,2,"lazy"
10,5335,"four_sliders",9,"Samuel",0.1,"male","most hard-working","lexical","most lazy","neg_antonym","not lazy","person","hard-working",0,3,"lazy"
10,5335,"four_sliders",9,"Michael",0.91,"male","most hard-working","lexical","most lazy","positive","hard-working","person","hard-working",0,4,"lazy"
10,7263,"four_sliders",10,"Julia",0.94,"female","most loud","lexical","most quiet","positive","loud","person","loud",0,1,"quiet"
10,7263,"four_sliders",10,"Diana",0.92,"female","most loud","lexical","most quiet","neg_antonym","not quiet","person","loud",0,2,"quiet"
10,7263,"four_sliders",10,"Laura",0.05,"female","most loud","lexical","most quiet","antonym","quiet","person","loud",0,3,"quiet"
10,7263,"four_sliders",10,"Kim",0.03,"female","most loud","lexical","most quiet","neg_positive","not loud","person","loud",0,4,"quiet"
11,34938,"four_sliders",1,"Lucas",0.27,"male","tallest","lexical","shortest","antonym","short","person","tall",1,1,"short"
11,34938,"four_sliders",1,"Jennifer",0.55,"female","tallest","lexical","shortest","neg_antonym","not short","person","tall",1,2,"short"
11,34938,"four_sliders",1,"Angela",0.8,"female","tallest","lexical","shortest","positive","tall","person","tall",1,3,"short"
11,34938,"four_sliders",1,"Sophia",0.61,"female","tallest","lexical","shortest","neg_positive","not tall","person","tall",1,4,"short"
11,22853,"four_sliders",2,"Eric",0.78,"male","fattest","lexical","skinniest","positive","fat","person","fat",1,1,"skinny"
11,22853,"four_sliders",2,"Kathleen",0.19,"female","fattest","lexical","skinniest","antonym","skinny","person","fat",1,2,"skinny"
11,22853,"four_sliders",2,"Dylan",0.57,"male","fattest","lexical","skinniest","neg_antonym","not skinny","person","fat",1,3,"skinny"
11,22853,"four_sliders",2,"Sasha",0.57,"female","fattest","lexical","skinniest","neg_positive","not fat","person","fat",1,4,"skinny"
11,20126,"four_sliders",3,"Kim",0.21,"female","most honest","morphological","most dishonest","neg_positive","not honest","person","honest",0,1,"dishonest"
11,20126,"four_sliders",3,"Gabriel",0.15,"male","most honest","morphological","most dishonest","antonym","dishonest","person","honest",0,2,"dishonest"
11,20126,"four_sliders",3,"Michelle",0.88,"female","most honest","morphological","most dishonest","positive","honest","person","honest",0,3,"dishonest"
11,20126,"four_sliders",3,"Maya",0.76,"female","most honest","morphological","most dishonest","neg_antonym","not dishonest","person","honest",0,4,"dishonest"
11,14592,"four_sliders",4,"Stephanie",0.21,"female","most hard-working","lexical","most lazy","antonym","lazy","person","hard-working",0,1,"lazy"
11,14592,"four_sliders",4,"Michael",0.71,"male","most hard-working","lexical","most lazy","neg_antonym","not lazy","person","hard-working",0,2,"lazy"
11,14592,"four_sliders",4,"Charles",0.88,"male","most hard-working","lexical","most lazy","positive","hard-working","person","hard-working",0,3,"lazy"
11,14592,"four_sliders",4,"David",0.27,"male","most hard-working","lexical","most lazy","neg_positive","not hard-working","person","hard-working",0,4,"lazy"
11,15981,"four_sliders",5,"Veronica",0.22,"female","most friendly","morphological","most unfriendly","neg_positive","not friendly","person","friendly",0,1,"unfriendly"
11,15981,"four_sliders",5,"John",0.7,"male","most friendly","morphological","most unfriendly","neg_antonym","not unfriendly","person","friendly",0,2,"unfriendly"
11,15981,"four_sliders",5,"Julia",0.15,"female","most friendly","morphological","most unfriendly","antonym","unfriendly","person","friendly",0,3,"unfriendly"
11,15981,"four_sliders",5,"Diana",0.82,"female","most friendly","morphological","most unfriendly","positive","friendly","person","friendly",0,4,"unfriendly"
11,16655,"four_sliders",6,"Tom",0.65,"male","most intelligent","morphological","most unintelligent","neg_antonym","not unintelligent","person","intelligent",0,1,"unintelligent"
11,16655,"four_sliders",6,"Melinda",0.33,"female","most intelligent","morphological","most unintelligent","neg_positive","not intelligent","person","intelligent",0,2,"unintelligent"
11,16655,"four_sliders",6,"Monica",0.86,"female","most intelligent","morphological","most unintelligent","positive","intelligent","person","intelligent",0,3,"unintelligent"
11,16655,"four_sliders",6,"Emma",0.26,"female","most intelligent","morphological","most unintelligent","antonym","unintelligent","person","intelligent",0,4,"unintelligent"
11,14215,"four_sliders",7,"Alicia",0.22,"female","most wise","lexical","most foolish","neg_positive","not wise","person","wise",0,1,"foolish"
11,14215,"four_sliders",7,"Cameron",0.84,"male","most wise","lexical","most foolish","positive","wise","person","wise",0,2,"foolish"
11,14215,"four_sliders",7,"Laura",0.71,"female","most wise","lexical","most foolish","neg_antonym","not foolish","person","wise",0,3,"foolish"
11,14215,"four_sliders",7,"Greg",0.12,"male","most wise","lexical","most foolish","antonym","foolish","person","wise",0,4,"foolish"
11,16335,"four_sliders",8,"Claire",0.67,"female","most educated","morphological","most uneducated","neg_antonym","not uneducated","person","educated",0,1,"uneducated"
11,16335,"four_sliders",8,"Stephen",0.29,"male","most educated","morphological","most uneducated","neg_positive","not educated","person","educated",0,2,"uneducated"
11,16335,"four_sliders",8,"Jeremy",0.82,"male","most educated","morphological","most uneducated","positive","educated","person","educated",0,3,"uneducated"
11,16335,"four_sliders",8,"Anthony",0.14,"male","most educated","morphological","most uneducated","antonym","uneducated","person","educated",0,4,"uneducated"
11,12455,"four_sliders",9,"Alison",0.71,"female","most interesting","morphological","most uninteresting","positive","interesting","person","interesting",0,1,"uninteresting"
11,12455,"four_sliders",9,"Lee",0.57,"male","most interesting","morphological","most uninteresting","neg_antonym","not uninteresting","person","interesting",0,2,"uninteresting"
11,12455,"four_sliders",9,"Samuel",0.29,"male","most interesting","morphological","most uninteresting","antonym","uninteresting","person","interesting",0,3,"uninteresting"
11,12455,"four_sliders",9,"Alexander",0.28,"male","most interesting","morphological","most uninteresting","neg_positive","not interesting","person","interesting",0,4,"uninteresting"
11,21119,"four_sliders",10,"Daniel",0.55,"male","most beautiful","lexical","most ugly","neg_antonym","not ugly","person","beautiful",0,1,"ugly"
11,21119,"four_sliders",10,"William",0.27,"male","most beautiful","lexical","most ugly","antonym","ugly","person","beautiful",0,2,"ugly"
11,21119,"four_sliders",10,"Andrew",0.76,"male","most beautiful","lexical","most ugly","positive","beautiful","person","beautiful",0,3,"ugly"
11,21119,"four_sliders",10,"Mia",0.6,"female","most beautiful","lexical","most ugly","neg_positive","not beautiful","person","beautiful",0,4,"ugly"
12,42797,"four_sliders",1,"Sasha",0.62,"female","most polite","morphological","most impolite","positive","polite","person","polite",0,1,"impolite"
12,42797,"four_sliders",1,"Veronica",0.34,"female","most polite","morphological","most impolite","neg_positive","not polite","person","polite",0,2,"impolite"
12,42797,"four_sliders",1,"Jennifer",0.56,"female","most polite","morphological","most impolite","neg_antonym","not impolite","person","polite",0,3,"impolite"
12,42797,"four_sliders",1,"Alicia",0.28,"female","most polite","morphological","most impolite","antonym","impolite","person","polite",0,4,"impolite"
12,26282,"four_sliders",2,"Lee",0.61,"male","most interesting","morphological","most uninteresting","neg_antonym","not uninteresting","person","interesting",0,1,"uninteresting"
12,26282,"four_sliders",2,"Stephen",0.35,"male","most interesting","morphological","most uninteresting","neg_positive","not interesting","person","interesting",0,2,"uninteresting"
12,26282,"four_sliders",2,"Cameron",0.68,"male","most interesting","morphological","most uninteresting","positive","interesting","person","interesting",0,3,"uninteresting"
12,26282,"four_sliders",2,"Tom",0.26,"male","most interesting","morphological","most uninteresting","antonym","uninteresting","person","interesting",0,4,"uninteresting"
12,11380,"four_sliders",3,"Alison",0.72,"female","most hard-working","lexical","most lazy","neg_antonym","not lazy","person","hard-working",0,1,"lazy"
12,11380,"four_sliders",3,"Greg",0.24,"male","most hard-working","lexical","most lazy","antonym","lazy","person","hard-working",0,2,"lazy"
12,11380,"four_sliders",3,"John",0.8,"male","most hard-working","lexical","most lazy","positive","hard-working","person","hard-working",0,3,"lazy"
12,11380,"four_sliders",3,"Monica",0.39,"female","most hard-working","lexical","most lazy","neg_positive","not hard-working","person","hard-working",0,4,"lazy"
12,11882,"four_sliders",4,"Sophia",0.34,"female","most educated","morphological","most uneducated","neg_positive","not educated","person","educated",0,1,"uneducated"
12,11882,"four_sliders",4,"Dylan",0.76,"male","most educated","morphological","most uneducated","positive","educated","person","educated",0,2,"uneducated"
12,11882,"four_sliders",4,"Anthony",0.62,"male","most educated","morphological","most uneducated","neg_antonym","not uneducated","person","educated",0,3,"uneducated"
12,11882,"four_sliders",4,"Daniel",0.27,"male","most educated","morphological","most uneducated","antonym","uneducated","person","educated",0,4,"uneducated"
12,13512,"four_sliders",5,"Julia",0.68,"female","strongest","lexical","weakest","neg_antonym","not weak","person","strong",1,1,"weak"
12,13512,"four_sliders",5,"Claire",0.18,"female","strongest","lexical","weakest","antonym","weak","person","strong",1,2,"weak"
12,13512,"four_sliders",5,"Alexander",0.79,"male","strongest","lexical","weakest","positive","strong","person","strong",1,3,"weak"
12,13512,"four_sliders",5,"Lucas",0.32,"male","strongest","lexical","weakest","neg_positive","not strong","person","strong",1,4,"weak"
12,9589,"four_sliders",6,"Eric",0.67,"male","most intelligent","morphological","most unintelligent","neg_antonym","not unintelligent","person","intelligent",0,1,"unintelligent"
12,9589,"four_sliders",6,"Melinda",0.77,"female","most intelligent","morphological","most unintelligent","positive","intelligent","person","intelligent",0,2,"unintelligent"
12,9589,"four_sliders",6,"Michelle",0.27,"female","most intelligent","morphological","most unintelligent","antonym","unintelligent","person","intelligent",0,3,"unintelligent"
12,9589,"four_sliders",6,"Maya",0.41,"female","most intelligent","morphological","most unintelligent","neg_positive","not intelligent","person","intelligent",0,4,"unintelligent"
12,12340,"four_sliders",7,"Samuel",0.3,"male","most attractive","morphological","most unattractive","neg_positive","not attractive","person","attractive",0,1,"unattractive"
12,12340,"four_sliders",7,"Stephanie",0.61,"female","most attractive","morphological","most unattractive","neg_antonym","not unattractive","person","attractive",0,2,"unattractive"
12,12340,"four_sliders",7,"Laura",0.21,"female","most attractive","morphological","most unattractive","antonym","unattractive","person","attractive",0,3,"unattractive"
12,12340,"four_sliders",7,"Kathleen",0.75,"female","most attractive","morphological","most unattractive","positive","attractive","person","attractive",0,4,"unattractive"
12,12247,"four_sliders",8,"Mia",0.78,"female","tallest","lexical","shortest","positive","tall","person","tall",1,1,"short"
12,12247,"four_sliders",8,"Michael",0.59,"male","tallest","lexical","shortest","neg_antonym","not short","person","tall",1,2,"short"
12,12247,"four_sliders",8,"William",0.23,"male","tallest","lexical","shortest","antonym","short","person","tall",1,3,"short"
12,12247,"four_sliders",8,"David",0.52,"male","tallest","lexical","shortest","neg_positive","not tall","person","tall",1,4,"short"
12,11213,"four_sliders",9,"Diana",0.65,"female","most wise","lexical","most foolish","neg_antonym","not foolish","person","wise",0,1,"foolish"
12,11213,"four_sliders",9,"Gabriel",0.19,"male","most wise","lexical","most foolish","antonym","foolish","person","wise",0,2,"foolish"
12,11213,"four_sliders",9,"Kim",0.83,"female","most wise","lexical","most foolish","positive","wise","person","wise",0,3,"foolish"
12,11213,"four_sliders",9,"Emma",0.36,"female","most wise","lexical","most foolish","neg_positive","not wise","person","wise",0,4,"foolish"
12,15823,"four_sliders",10,"Angela",0.38,"female","most proud","lexical","most humble","neg_positive","not proud","person","proud",0,1,"humble"
12,15823,"four_sliders",10,"Andrew",0.77,"male","most proud","lexical","most humble","positive","proud","person","proud",0,2,"humble"
12,15823,"four_sliders",10,"Charles",0.66,"male","most proud","lexical","most humble","neg_antonym","not humble","person","proud",0,3,"humble"
